date,ddr4_spot_price,ddr4_contract_price,nand_spot_price,nand_contract_price,dxi_index,ddr4_spot_price_returns,ddr4_spot_price_ma7,ddr4_spot_price_ma30,nand_spot_price_returns,nand_spot_price_ma7,nand_spot_price_ma30,ddr4_spot_contract_gap,nand_spot_contract_gap
2024-05-02 23:28:46.954006,3.18,6.49,2.74,18.47,22103.0,-0.021538461538461506,3.2357142857142853,3.3293333333333335,0.0,2.7342857142857144,2.775,-3.31,-15.729999999999999
2024-05-02 23:28:46.959889,3.18,6.49,2.69,18.53,22103.0,0.0,3.2271428571428573,3.3216666666666663,-0.018248175182481896,2.724285714285714,2.7733333333333334,-3.31,-15.840000000000002
2024-05-02 23:28:46.960919,3.18,6.49,2.69,18.53,21718.0,0.0,3.218571428571429,3.314,0.0,2.72,2.771666666666667,-3.31,-15.840000000000002
2024-05-03 23:28:46.954006,3.2,6.47,2.69,18.53,21718.0,0.0062893081761006275,3.212857142857143,3.306333333333334,0.0,2.7157142857142853,2.7700000000000005,-3.2699999999999996,-15.840000000000002
2024-05-03 23:28:46.959889,3.2,6.47,2.66,18.6,21718.0,0.0,3.205714285714286,3.298666666666667,-0.011152416356877248,2.7071428571428577,2.7633333333333336,-3.2699999999999996,-15.940000000000001
2024-05-03 23:28:46.960919,3.2,6.47,2.66,18.6,21872.0,0.0,3.198571428571429,3.2909999999999995,0.0,2.6957142857142853,2.7566666666666664,-3.2699999999999996,-15.940000000000001
2024-05-04 23:28:46.954006,3.17,6.44,2.66,18.6,21872.0,-0.009375000000000022,3.1871428571428573,3.2843333333333335,0.0,2.684285714285714,2.75,-3.2700000000000005,-15.940000000000001
2024-05-04 23:28:46.959889,3.17,6.44,2.57,18.67,21872.0,0.0,3.185714285714286,3.2776666666666667,-0.03383458646616555,2.6599999999999997,2.7373333333333334,-3.2700000000000005,-16.1
2024-05-04 23:28:46.960919,3.17,6.44,2.57,18.67,22277.0,0.0,3.1842857142857146,3.271,0.0,2.642857142857143,2.724666666666667,-3.2700000000000005,-16.1
2024-05-05 23:28:46.954006,3.15,6.43,2.57,18.67,22277.0,-0.006309148264984188,3.1799999999999997,3.2666666666666666,0.0,2.6257142857142854,2.712,-3.28,-16.1
2024-05-05 23:28:46.959889,3.15,6.43,2.52,18.74,22277.0,0.0,3.172857142857143,3.2623333333333333,-0.01945525291828787,2.6014285714285714,2.702,-3.28,-16.22
2024-05-05 23:28:46.960919,3.15,6.43,2.52,18.74,22083.0,0.0,3.165714285714286,3.2580000000000005,0.0,2.5814285714285714,2.692,-3.28,-16.22
2024-05-06 23:28:46.954006,3.11,6.43,2.52,18.74,22083.0,-0.012698412698412764,3.152857142857143,3.249,0.0,2.5614285714285714,2.6820000000000004,-3.32,-16.22
2024-05-06 23:28:46.959889,3.11,6.43,2.45,18.74,22083.0,0.0,3.144285714285714,3.24,-0.02777777777777768,2.531428571428571,2.6723333333333334,-3.32,-16.29
2024-05-06 23:28:46.960919,3.11,6.43,2.45,18.74,22049.0,0.0,3.1357142857142857,3.2310000000000003,0.0,2.5142857142857147,2.6626666666666665,-3.32,-16.29
2024-05-07 23:28:46.954006,3.23,6.43,2.45,18.74,22049.0,0.03858520900321549,3.144285714285714,3.226666666666667,0.0,2.4971428571428573,2.6529999999999996,-3.1999999999999997,-16.29
2024-05-07 23:28:46.959889,3.23,6.43,2.39,18.74,22049.0,0.0,3.1557142857142857,3.2223333333333333,-0.02448979591836742,2.4714285714285715,2.642333333333333,-3.1999999999999997,-16.349999999999998
2024-05-07 23:28:46.960919,3.23,6.43,2.39,18.74,22063.0,0.0,3.167142857142857,3.2180000000000004,0.0,2.4528571428571433,2.631666666666667,-3.1999999999999997,-16.349999999999998
2024-05-08 23:28:46.954006,3.23,6.43,2.39,18.74,22063.0,0.0,3.1785714285714284,3.2133333333333334,0.0,2.434285714285714,2.621,-3.1999999999999997,-16.349999999999998
2024-05-08 23:28:46.959889,3.23,6.43,2.46,18.74,22063.0,0.0,3.1957142857142857,3.2086666666666663,0.029288702928870203,2.4257142857142857,2.612666666666667,-3.1999999999999997,-16.279999999999998
2024-05-08 23:28:46.960919,3.23,6.43,2.46,18.74,21815.0,0.0,3.212857142857143,3.204,0.0,2.4271428571428575,2.6043333333333334,-3.1999999999999997,-16.279999999999998
2024-05-09 23:28:46.954006,3.17,6.43,2.46,18.74,21815.0,-0.018575851393188847,3.2214285714285715,3.2003333333333335,0.0,2.4285714285714284,2.5960000000000005,-3.26,-16.279999999999998
2024-05-09 23:28:46.959889,3.17,6.43,2.41,18.74,21815.0,0.0,3.212857142857143,3.1966666666666668,-0.020325203252032464,2.422857142857143,2.5843333333333334,-3.26,-16.33
2024-05-09 23:28:46.960919,3.17,6.43,2.41,18.74,22038.0,0.0,3.204285714285714,3.193,0.0,2.4257142857142857,2.572666666666667,-3.26,-16.33
2024-05-10 23:28:46.954006,3.22,6.43,2.41,18.74,22038.0,0.015772870662460692,3.2028571428571424,3.192333333333333,0.0,2.4285714285714284,2.561,-3.2099999999999995,-16.33
2024-05-10 23:28:46.959889,3.22,6.43,2.59,18.74,22038.0,0.0,3.2014285714285715,3.191666666666667,0.07468879668049788,2.457142857142857,2.5566666666666666,-3.2099999999999995,-16.15
2024-05-10 23:28:46.960919,3.22,6.43,2.59,18.74,22009.0,0.0,3.1999999999999997,3.1910000000000003,0.0,2.475714285714286,2.552333333333334,-3.2099999999999995,-16.15
2024-05-11 23:28:46.954006,3.15,6.43,2.59,18.74,22009.0,-0.021739130434782705,3.1885714285714286,3.187666666666667,0.0,2.494285714285714,2.5480000000000005,-3.28,-16.15
2024-05-11 23:28:46.959889,3.15,6.43,2.63,18.74,22009.0,0.0,3.185714285714286,3.1843333333333335,0.015444015444015413,2.5185714285714282,2.5443333333333333,-3.28,-16.11
2024-05-11 23:28:46.960919,3.15,6.43,2.63,18.74,22159.0,0.0,3.182857142857143,3.181,0.0,2.5500000000000003,2.5406666666666666,-3.28,-16.11
2024-05-12 23:28:46.954006,3.16,6.43,2.63,18.74,22159.0,0.0031746031746031633,3.1814285714285715,3.180333333333333,0.0,2.5814285714285714,2.537,-3.2699999999999996,-16.11
2024-05-12 23:28:46.959889,3.16,6.43,2.65,18.74,22159.0,0.0,3.172857142857143,3.179666666666667,0.0076045627376426506,2.6157142857142857,2.5356666666666663,-3.2699999999999996,-16.09
2024-05-12 23:28:46.960919,3.16,6.43,2.65,18.74,21877.0,0.0,3.164285714285714,3.1790000000000003,0.0,2.6242857142857146,2.5343333333333335,-3.2699999999999996,-16.09
2024-05-13 23:28:46.954006,3.04,6.43,2.65,18.74,21877.0,-0.03797468354430378,3.1385714285714283,3.1736666666666666,0.0,2.632857142857143,2.533,-3.3899999999999997,-16.09
2024-05-13 23:28:46.959889,3.04,6.43,2.6,18.74,21877.0,0.0,3.122857142857143,3.1683333333333334,-0.01886792452830177,2.6342857142857143,2.531,-3.3899999999999997,-16.139999999999997
2024-05-13 23:28:46.960919,3.04,6.43,2.6,18.74,21746.0,0.0,3.107142857142857,3.163,0.0,2.63,2.5290000000000004,-3.3899999999999997,-16.139999999999997
2024-05-14 23:28:46.954006,2.96,6.43,2.6,18.74,21746.0,-0.02631578947368418,3.0800000000000005,3.156,0.0,2.6257142857142854,2.5269999999999997,-3.4699999999999998,-16.139999999999997
2024-05-14 23:28:46.959889,2.96,6.43,2.65,18.74,21746.0,0.0,3.051428571428571,3.149,0.019230769230769162,2.6285714285714286,2.5296666666666665,-3.4699999999999998,-16.09
2024-05-14 23:28:46.960919,2.96,6.43,2.65,18.74,21994.0,0.0,3.0228571428571427,3.1420000000000003,0.0,2.628571428571429,2.5323333333333333,-3.4699999999999998,-16.09
2024-05-15 23:28:46.954006,2.98,6.43,2.65,18.74,21994.0,0.006756756756756799,2.9971428571428573,3.136333333333333,0.0,2.6285714285714286,2.5349999999999997,-3.4499999999999997,-16.09
2024-05-15 23:28:46.959889,2.98,6.43,2.62,18.74,21994.0,0.0,2.9885714285714284,3.130666666666667,-0.011320754716981019,2.6242857142857146,2.5383333333333336,-3.4499999999999997,-16.119999999999997
2024-05-15 23:28:46.960919,2.98,6.43,2.62,18.74,21884.0,0.0,2.98,3.125,0.0,2.6271428571428572,2.5416666666666665,-3.4499999999999997,-16.119999999999997
2024-05-16 23:28:46.954006,3.02,6.43,2.62,18.74,21884.0,0.01342281879194629,2.9771428571428573,3.122,0.0,2.63,2.545,-3.4099999999999997,-16.119999999999997
2024-05-16 23:28:46.959889,3.02,6.43,2.64,18.74,21884.0,0.0,2.9857142857142853,3.1189999999999998,0.007633587786259444,2.6357142857142857,2.551333333333333,-3.4099999999999997,-16.099999999999998
2024-05-16 23:28:46.960919,3.02,6.43,2.64,18.74,22471.0,0.0,2.9942857142857138,3.116,0.0,2.6342857142857143,2.557666666666667,-3.4099999999999997,-16.099999999999998
2024-05-17 23:28:46.954006,3.04,6.43,2.64,18.74,22471.0,0.0066225165562914245,3.005714285714286,3.1096666666666666,0.0,2.632857142857143,2.564,-3.3899999999999997,-16.099999999999998
2024-05-17 23:28:46.959889,3.04,6.43,2.82,18.74,22471.0,0.0,3.0142857142857147,3.1033333333333335,0.06818181818181812,2.6571428571428575,2.5783333333333336,-3.3899999999999997,-15.919999999999998
2024-05-17 23:28:46.960919,3.04,6.43,2.82,18.74,22350.0,0.0,3.0228571428571427,3.097,0.0,2.685714285714286,2.5926666666666667,-3.3899999999999997,-15.919999999999998
2024-05-18 23:28:46.954006,3.03,6.43,2.82,18.74,22350.0,-0.00328947368421062,3.0300000000000002,3.090333333333333,0.0,2.7142857142857144,2.607,-3.4,-15.919999999999998
2024-05-18 23:28:46.959889,3.03,6.43,2.82,18.74,22350.0,0.0,3.031428571428571,3.083666666666667,0.0,2.742857142857143,2.6189999999999998,-3.4,-15.919999999999998
2024-05-18 23:28:46.960919,3.03,6.43,2.82,18.74,22439.0,0.0,3.032857142857143,3.077,0.0,2.7685714285714282,2.6310000000000002,-3.4,-15.919999999999998
2024-05-19 23:28:46.954006,3.01,6.43,2.82,18.74,22439.0,-0.0066006600660065695,3.031428571428571,3.0716666666666668,0.0,2.794285714285714,2.643,-3.42,-15.919999999999998
2024-05-19 23:28:46.959889,3.01,6.43,2.91,18.74,22439.0,0.0,3.027142857142857,3.066333333333333,0.03191489361702149,2.8328571428571427,2.6596666666666664,-3.42,-15.829999999999998
2024-05-19 23:28:46.960919,3.01,6.43,2.91,18.74,22769.0,0.0,3.0228571428571422,3.061,0.0,2.8457142857142856,2.6763333333333335,-3.42,-15.829999999999998
2024-05-20 23:28:46.954006,2.93,6.43,2.91,18.74,22769.0,-0.026578073089700838,3.0071428571428567,3.051333333333333,0.0,2.858571428571428,2.693,-3.4999999999999996,-15.829999999999998
2024-05-20 23:28:46.959889,2.93,6.43,2.87,18.74,22769.0,0.0,2.992857142857143,3.0416666666666665,-0.013745704467354014,2.8657142857142857,2.7023333333333333,-3.4999999999999996,-15.869999999999997
2024-05-20 23:28:46.960919,2.93,6.43,2.87,18.74,22303.0,0.0,2.9785714285714286,3.0319999999999996,0.0,2.872857142857143,2.7116666666666664,-3.4999999999999996,-15.869999999999997
2024-05-21 23:28:46.954006,2.89,6.43,2.87,18.74,22303.0,-0.013651877133105783,2.9585714285714286,3.023333333333333,0.0,2.88,2.7209999999999996,-3.5399999999999996,-15.869999999999997
2024-05-21 23:28:46.959889,2.89,6.43,2.88,18.74,22303.0,0.0,2.9414285714285717,3.0146666666666664,0.0034843205574912606,2.888571428571429,2.7293333333333334,-3.5399999999999996,-15.86
2024-05-21 23:28:46.960919,2.89,6.43,2.88,18.74,21736.0,0.0,2.924285714285714,3.006,0.0,2.8842857142857143,2.7376666666666667,-3.5399999999999996,-15.86
2024-05-22 23:28:46.954006,2.87,6.43,2.88,18.74,21736.0,-0.00692041522491349,2.9042857142857144,2.9963333333333333,0.0,2.88,2.7460000000000004,-3.5599999999999996,-15.86
2024-05-22 23:28:46.959889,2.87,6.43,3.01,18.74,21736.0,0.0,2.8957142857142855,2.986666666666667,0.04513888888888884,2.8942857142857146,2.758,-3.5599999999999996,-15.729999999999999
2024-05-22 23:28:46.960919,2.87,6.43,3.01,18.74,21258.0,0.0,2.8871428571428575,2.9769999999999994,0.0,2.914285714285714,2.77,-3.5599999999999996,-15.729999999999999
2024-05-23 23:28:46.954006,2.93,6.43,3.01,18.74,21258.0,0.020905923344947785,2.8871428571428575,2.9733333333333336,0.0,2.934285714285714,2.7820000000000005,-3.4999999999999996,-15.729999999999999
2024-05-23 23:28:46.959889,2.93,6.43,2.98,18.74,21258.0,0.0,2.892857142857143,2.9696666666666665,-0.009966777408637828,2.9499999999999997,2.794666666666666,-3.4999999999999996,-15.759999999999998
2024-05-23 23:28:46.960919,2.93,6.43,2.98,18.74,21679.0,0.0,2.8985714285714286,2.966,0.0,2.964285714285714,2.8073333333333332,-3.4999999999999996,-15.759999999999998
2024-05-24 23:28:46.954006,2.95,6.43,2.98,18.74,21679.0,0.006825938566553003,2.9071428571428575,2.9656666666666665,0.0,2.978571428571428,2.8200000000000003,-3.4799999999999995,-15.759999999999998
2024-05-24 23:28:46.959889,2.95,6.43,3.12,18.74,21679.0,0.0,2.9185714285714286,2.9653333333333336,0.046979865771812124,3.012857142857143,2.8356666666666666,-3.4799999999999995,-15.619999999999997
2024-05-24 23:28:46.960919,2.95,6.43,3.12,18.74,21515.0,0.0,2.93,2.9649999999999994,0.0,3.0285714285714285,2.8513333333333333,-3.4799999999999995,-15.619999999999997
2024-05-25 23:28:46.954006,2.85,6.43,3.12,18.74,21515.0,-0.03389830508474578,2.927142857142857,2.960666666666667,0.0,3.0442857142857145,2.867,-3.5799999999999996,-15.619999999999997
2024-05-25 23:28:46.959889,2.85,6.43,3.19,18.74,21515.0,0.0,2.915714285714286,2.9563333333333333,0.022435897435897356,3.07,2.886,-3.5799999999999996,-15.549999999999999
